iso_time,rx_ms,station_id,src_mac,type,fields
2026-02-24T11:59:31.726+01:00,1771930771726,0,28:56:2F:63:C5:18,R,"98,96,243.0,-80.9,6924552"
2026-02-24T11:59:31.728+01:00,1771930771728,0,28:56:2F:63:C5:18,R,"98,245,229.0,-83.4,6925120"
2026-02-24T11:59:32.366+01:00,1771930772366,0,28:56:2F:63:C7:30,H,"96,12904,6,7398256"
2026-02-24T11:59:32.614+01:00,1771930772614,0,28:56:2F:63:C5:18,R,"98,90,555.5,-76.0,6926010"
2026-02-24T11:59:32.668+01:00,1771930772668,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-84.4,7227271"
2026-02-24T11:59:33.797+01:00,1771930773797,0,28:56:2F:63:C6:A8,C,"245,3,3,-1.67,4.58,-8.14,-2.8,-6.3,0.1,7228596,738,4,72"
2026-02-24T11:59:33.804+01:00,1771930773804,0,28:56:2F:63:C5:18,R,"98,10,547.5,-86.3,6926604"
2026-02-24T11:59:33.809+01:00,1771930773809,0,28:56:2F:63:C5:18,R,"98,94,178.3,-75.4,6927199"
2026-02-24T11:59:34.141+01:00,1771930774141,0,28:56:2F:63:C7:30,R,"96,94,224.3,-88.7,7400592"
2026-02-24T11:59:34.395+01:00,1771930774395,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-84.4,7229535"
2026-02-24T11:59:34.907+01:00,1771930774907,0,28:56:2F:63:C5:20,R,"94,245,398.3,-87.1,6651443"
2026-02-24T11:59:35.018+01:00,1771930775018,0,28:56:2F:63:C5:18,R,"98,96,245.4,-81.7,6927770"
2026-02-24T11:59:35.028+01:00,1771930775028,0,28:56:2F:63:C5:18,H,"98,11970,5,6928389"
2026-02-24T11:59:35.334+01:00,1771930775334,0,28:56:2F:63:C5:20,H,"94,11744,5,6651870"
2026-02-24T11:59:35.523+01:00,1771930775523,0,28:56:2F:63:C6:A8,R,"245,94,396.9,-83.9,7230138"
2026-02-24T11:59:35.527+01:00,1771930775527,0,28:56:2F:63:C6:A8,H,"245,12571,4,7230284"
2026-02-24T11:59:35.860+01:00,1771930775860,0,28:56:2F:63:C7:30,R,"96,151,557.9,-89.1,7401279"
2026-02-24T11:59:35.867+01:00,1771930775867,0,28:56:2F:63:C7:30,C,"96,3,3,4.05,-4.38,-7.60,-1.0,1.2,-1.2,7401790,511,7,72"
2026-02-24T11:59:35.874+01:00,1771930775874,0,28:56:2F:63:C7:30,R,"96,54,455.1,-84.5,7402311"
2026-02-24T11:59:36.424+01:00,1771930776424,0,28:56:2F:63:C5:48,C,"90,0,2,-2.74,-3.17,-8.52,-1.8,-2.8,-3.3,6757713,1071,5,69"
2026-02-24T11:59:36.712+01:00,1771930776712,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-76.7,7231278"
2026-02-24T11:59:37.227+01:00,1771930777227,0,28:56:2F:63:C5:18,R,"98,94,178.8,-69.3,6930620"
2026-02-24T11:59:37.293+01:00,1771930777293,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-82.1,7232431"
2026-02-24T11:59:37.800+01:00,1771930777800,0,28:56:2F:63:C5:18,R,"98,96,245.4,-75.6,6931194"
2026-02-24T11:59:38.167+01:00,1771930778167,0,28:56:2F:63:C7:30,R,"96,54,455.6,-83.8,7404616"
2026-02-24T11:59:38.275+01:00,1771930778275,0,28:56:2F:63:C7:30,C,"96,3,3,4.38,-4.61,-7.68,0.7,9.2,1.2,7404723,107,7,72"
2026-02-24T11:59:38.855+01:00,1771930778855,0,28:56:2F:63:C7:30,R,"96,10,273.1,-74.4,7405304"
2026-02-24T11:59:39.007+01:00,1771930779007,0,28:56:2F:63:C6:A8,R,"245,94,420.9,-86.1,7234146"
2026-02-24T11:59:39.414+01:00,1771930779414,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-82.3,7234553"
2026-02-24T11:59:40.474+01:00,1771930780474,0,28:56:2F:63:C7:30,R,"96,94,231.5,-83.7,7406923"
2026-02-24T11:59:40.532+01:00,1771930780532,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-76.8,7235115"
2026-02-24T11:59:40.534+01:00,1771930780534,0,28:56:2F:63:C6:A8,H,"245,12580,4,7235304"
2026-02-24T11:59:40.656+01:00,1771930780656,0,28:56:2F:63:C5:18,R,"98,90,555.5,-76.8,6932932"
2026-02-24T11:59:40.658+01:00,1771930780658,0,28:56:2F:63:C5:18,H,"98,11979,5,6933414"
2026-02-24T11:59:41.120+01:00,1771930781120,0,28:56:2F:63:C7:30,R,"96,98,243.7,-75.9,7407569"
2026-02-24T11:59:41.246+01:00,1771930781246,0,28:56:2F:63:C5:18,R,"98,94,178.8,-72.3,6934638"
2026-02-24T11:59:41.285+01:00,1771930781285,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-82.9,7236423"
2026-02-24T11:59:41.819+01:00,1771930781819,0,28:56:2F:63:C5:18,R,"98,96,243.0,-83.7,6935211"
2026-02-24T11:59:42.359+01:00,1771930782359,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-77.3,7236880"
2026-02-24T11:59:42.362+01:00,1771930782362,0,28:56:2F:63:C6:A8,C,"245,3,3,-2.19,4.93,-8.11,3.7,0.0,-0.9,7237087,207,4,72"
2026-02-24T11:59:42.364+01:00,1771930782364,0,28:56:2F:63:C6:A8,R,"245,94,435.4,-84.2,7237497"
2026-02-24T11:59:42.801+01:00,1771930782801,0,28:56:2F:63:C7:30,H,"96,12921,7,7408322"
2026-02-24T11:59:42.925+01:00,1771930782925,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-82.2,7238062"
2026-02-24T11:59:44.372+01:00,1771930784372,0,28:56:2F:63:C7:30,C,"96,3,3,4.67,-3.91,-7.49,-3.3,1.5,-2.2,7410481,2912,7,72"
2026-02-24T11:59:44.378+01:00,1771930784378,0,28:56:2F:63:C7:30,R,"96,90,339.7,-81.8,7410817"
2026-02-24T11:59:44.664+01:00,1771930784664,0,28:56:2F:63:C6:A8,R,"245,94,449.5,-82.6,7239158"
2026-02-24T11:59:44.704+01:00,1771930784704,0,28:56:2F:63:C5:18,C,"98,3,3,2.06,-0.62,-9.55,-2.7,-1.7,6.3,6938092,107,5,73"
2026-02-24T11:59:44.873+01:00,1771930784873,0,28:56:2F:63:C6:A8,C,"245,3,3,-2.23,4.94,-8.05,1.2,-2.2,-5.4,7240006,848,4,72"
2026-02-24T11:59:45.168+01:00,1771930785168,0,28:56:2F:63:C5:18,H,"98,11987,5,6938441"
2026-02-24T11:59:45.173+01:00,1771930785173,0,28:56:2F:63:C5:18,R,"98,96,240.7,-81.4,6938558"
2026-02-24T11:59:45.231+01:00,1771930785231,0,28:56:2F:63:C6:A8,H,"245,12588,4,7240328"
2026-02-24T11:59:45.473+01:00,1771930785473,0,28:56:2F:63:C7:30,R,"96,151,558.3,-88.1,7411357"
2026-02-24T11:59:45.842+01:00,1771930785842,0,28:56:2F:63:C5:18,R,"98,245,231.8,-81.6,6939231"
2026-02-24T11:59:46.068+01:00,1771930786068,0,28:56:2F:63:C7:30,R,"96,10,271.2,-73.6,7412513"
2026-02-24T11:59:46.304+01:00,1771930786304,0,28:56:2F:63:C6:A8,R,"245,94,449.5,-82.4,7240888"
2026-02-24T11:59:46.667+01:00,1771930786667,0,28:56:2F:63:C7:30,R,"96,90,330.3,-86.2,7413112"
2026-02-24T11:59:46.775+01:00,1771930786775,0,28:56:2F:63:C7:30,C,"96,3,3,4.61,-4.69,-7.42,-2.7,2.1,-6.3,7413219,107,7,72"
2026-02-24T11:59:46.913+01:00,1771930786913,0,28:56:2F:63:C7:30,H,"96,12930,7,7413358"
2026-02-24T11:59:47.453+01:00,1771930787453,0,28:56:2F:63:C5:18,R,"98,10,486.5,-87.4,6940841"
2026-02-24T11:59:47.735+01:00,1771930787735,0,28:56:2F:63:C7:30,R,"96,94,224.3,-84.7,7413690"
2026-02-24T11:59:47.791+01:00,1771930787791,0,28:56:2F:63:C5:18,C,"98,3,3,1.92,0.05,-9.53,-5.4,-12.5,0.7,6941178,337,5,73"
2026-02-24T11:59:48.026+01:00,1771930788026,0,28:56:2F:63:C6:A8,R,"245,94,449.5,-83.6,7242615"
2026-02-24T11:59:48.034+01:00,1771930788034,0,28:56:2F:63:C6:A8,C,"245,3,3,-2.07,4.80,-8.24,0.9,-0.7,-0.2,7242822,207,4,72"
2026-02-24T11:59:48.551+01:00,1771930788551,0,28:56:2F:63:C5:18,R,"98,96,240.7,-81.0,6941939"
2026-02-24T11:59:48.633+01:00,1771930788633,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-81.8,7243765"
2026-02-24T11:59:49.244+01:00,1771930789244,0,28:56:2F:63:C6:A8,R,"245,94,449.5,-85.4,7244376"
2026-02-24T11:59:49.641+01:00,1771930789641,0,28:56:2F:63:C5:18,R,"98,245,231.8,-81.3,6942502"
2026-02-24T11:59:50.108+01:00,1771930790108,0,28:56:2F:63:C7:30,R,"96,90,315.3,-86.8,7416551"
2026-02-24T11:59:50.217+01:00,1771930790217,0,28:56:2F:63:C6:A8,H,"245,12597,3,7245351"
2026-02-24T11:59:50.321+01:00,1771930790321,0,28:56:2F:63:C5:18,H,"98,11996,5,6943466"
2026-02-24T11:59:50.662+01:00,1771930790662,0,28:56:2F:63:C7:30,R,"96,94,213.5,-82.9,7417106"
2026-02-24T11:59:50.724+01:00,1771930790724,0,28:56:2F:63:C5:18,R,"98,90,555.5,-75.3,6944111"
2026-02-24T11:59:50.920+01:00,1771930790920,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-82.0,7245614"
2026-02-24T11:59:50.923+01:00,1771930790923,0,28:56:2F:63:C6:A8,C,"245,3,3,-2.12,5.74,-8.00,-14.5,16.6,-2.1,7245721,107,3,72"
2026-02-24T11:59:50.931+01:00,1771930790931,0,28:56:2F:63:C5:18,C,"98,3,3,1.49,0.72,-9.18,6.5,4.1,20.0,6944318,207,5,73"
2026-02-24T11:59:51.459+01:00,1771930791459,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-70.6,7246591"
2026-02-24T11:59:52.317+01:00,1771930792317,0,28:56:2F:63:C7:30,H,"96,12939,6,7418394"
2026-02-24T11:59:52.320+01:00,1771930792320,0,28:56:2F:63:C7:30,C,"96,3,3,5.03,-4.52,-7.34,-2.2,-0.5,-3.7,7418629,955,6,72"
2026-02-24T11:59:52.952+01:00,1771930792952,0,28:56:2F:63:C7:30,R,"96,54,464.5,-86.8,7419395"
2026-02-24T11:59:53.038+01:00,1771930793038,0,28:56:2F:63:C5:18,R,"98,94,217.2,-80.5,6946425"
2026-02-24T11:59:53.080+01:00,1771930793080,0,28:56:2F:63:C6:A8,R,"245,94,449.5,-85.2,7247701"
2026-02-24T11:59:53.758+01:00,1771930793758,0,28:56:2F:63:C7:40,C,"10,3,3,0.17,1.57,-9.56,9.5,-3.8,2.1,7201825,606,7,68"
2026-02-24T11:59:53.761+01:00,1771930793761,0,28:56:2F:63:C7:40,R,"10,94,458.4,-87.7,7202298"
2026-02-24T11:59:54.067+01:00,1771930794067,0,28:56:2F:63:C7:30,R,"96,10,270.7,-80.8,7419969"
2026-02-24T11:59:54.271+01:00,1771930794271,0,28:56:2F:63:C6:A8,R,"245,94,449.0,-84.3,7249401"
2026-02-24T11:59:54.684+01:00,1771930794684,0,28:56:2F:63:C5:18,R,"98,245,231.8,-73.3,6947571"
2026-02-24T11:59:54.809+01:00,1771930794809,0,28:56:2F:63:C7:30,R,"96,94,224.3,-81.3,7421251"
2026-02-24T11:59:54.833+01:00,1771930794833,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-76.2,7249963"
2026-02-24T11:59:54.917+01:00,1771930794917,0,28:56:2F:63:C7:30,C,"96,3,3,4.43,-4.08,-6.99,1.1,-0.1,-4.4,7421358,107,6,72"
2026-02-24T11:59:55.106+01:00,1771930795106,0,28:56:2F:63:C5:18,H,"98,12005,5,6948492"
2026-02-24T11:59:55.237+01:00,1771930795237,0,28:56:2F:63:C6:A8,H,"245,12606,4,7250367"
2026-02-24T11:59:55.861+01:00,1771930795861,0,28:56:2F:63:C7:30,R,"96,151,558.3,-90.7,7422301"
2026-02-24T11:59:56.472+01:00,1771930796472,0,28:56:2F:63:C5:18,R,"98,96,240.7,-79.9,6949856"
2026-02-24T11:59:56.773+01:00,1771930796773,0,28:56:2F:63:C7:30,R,"96,10,270.7,-79.7,7423212"
2026-02-24T11:59:56.779+01:00,1771930796779,0,28:56:2F:63:C5:18,R,"98,245,236.9,-75.4,6950162"
2026-02-24T11:59:56.984+01:00,1771930796984,0,28:56:2F:63:C7:30,H,"96,12948,6,7423424"
2026-02-24T11:59:57.119+01:00,1771930797119,0,28:56:2F:63:C6:A8,C,"245,3,3,-2.19,5.35,-7.97,-9.0,-2.2,-1.3,7251542,407,4,72"
2026-02-24T11:59:57.124+01:00,1771930797124,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-71.1,7251714"
2026-02-24T11:59:57.886+01:00,1771930797886,0,28:56:2F:63:C5:18,R,"98,90,555.5,-76.2,6950716"
2026-02-24T11:59:59.217+01:00,1771930799217,0,28:56:2F:63:C5:18,R,"98,96,240.7,-81.2,6952599"
2026-02-24T11:59:59.326+01:00,1771930799326,0,28:56:2F:63:C5:18,C,"98,3,2,-0.69,-0.18,-9.76,-0.8,0.9,-1.3,6952706,107,5,73"
2026-02-24T11:59:59.420+01:00,1771930799420,0,28:56:2F:63:C6:A8,C,"245,3,3,-1.17,5.37,-8.61,4.9,8.9,-2.6,7254545,307,4,72"
2026-02-24T11:59:59.665+01:00,1771930799665,0,28:56:2F:63:C6:A8,R,"245,94,442.4,-87.5,7254791"
2026-02-24T11:59:59.765+01:00,1771930799765,0,28:56:2F:63:C7:30,R,"96,54,464.5,-84.8,7426202"
2026-02-24T12:00:00.282+01:00,1771930800282,0,28:56:2F:63:C6:A8,H,"245,12614,4,7255387"
2026-02-24T12:00:01.960+01:00,1771930801960,0,28:56:2F:63:C5:18,R,"98,94,217.2,-72.8,6955341"
2026-02-24T12:00:02.017+01:00,1771930802017,0,28:56:2F:63:C7:30,R,"96,98,244.0,-80.7,7428454"
2026-02-24T12:00:02.069+01:00,1771930802069,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-76.5,7257194"
2026-02-24T12:00:02.993+01:00,1771930802993,0,28:56:2F:63:C7:30,R,"96,151,558.3,-88.1,7429431"
2026-02-24T12:00:03.658+01:00,1771930803658,0,28:56:2F:63:C7:30,R,"96,54,464.5,-83.3,7430095"
2026-02-24T12:00:03.824+01:00,1771930803824,0,28:56:2F:63:C6:A8,R,"245,94,449.0,-85.3,7258303"
2026-02-24T12:00:03.965+01:00,1771930803965,0,28:56:2F:63:C7:30,C,"96,3,3,4.57,-4.76,-7.10,1.2,8.5,1.2,7430402,307,6,72"
2026-02-24T12:00:04.028+01:00,1771930804028,0,28:56:2F:63:C5:18,R,"98,90,555.5,-64.2,6956919"
2026-02-24T12:00:04.317+01:00,1771930804317,0,28:56:2F:63:C6:A8,R,"245,54,673.7,-92.5,7259441"
2026-02-24T12:00:04.660+01:00,1771930804660,0,28:56:2F:63:C5:18,R,"98,94,216.3,-74.1,6958040"
2026-02-24T12:00:05.409+01:00,1771930805409,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-75.8,7259994"
2026-02-24T12:00:05.411+01:00,1771930805411,0,28:56:2F:63:C6:A8,H,"245,12624,4,7260407"
2026-02-24T12:00:05.764+01:00,1771930805764,0,28:56:2F:63:C7:30,R,"96,98,243.5,-77.7,7432199"
2026-02-24T12:00:06.379+01:00,1771930806379,0,28:56:2F:63:C5:18,R,"98,245,236.9,-75.9,6959758"
2026-02-24T12:00:06.684+01:00,1771930806684,0,28:56:2F:63:C6:A8,R,"245,94,450.4,-84.1,7261151"
2026-02-24T12:00:06.891+01:00,1771930806891,0,28:56:2F:63:C7:30,R,"96,151,558.3,-89.4,7432787"
2026-02-24T12:00:07.184+01:00,1771930807184,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-73.6,7262305"
2026-02-24T12:00:07.629+01:00,1771930807629,0,28:56:2F:63:C7:30,C,"96,3,3,3.94,-4.09,-7.69,-4.3,-11.8,-1.4,7433412,625,7,72"
2026-02-24T12:00:07.635+01:00,1771930807635,0,28:56:2F:63:C7:30,N,"96,43,1,0,0.0,-100.0,1,4294967295"
2026-02-24T12:00:07.641+01:00,1771930807641,0,28:56:2F:63:C7:30,R,"96,10,273.1,-73.4,7434061"
2026-02-24T12:00:07.766+01:00,1771930807766,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-77.3,7262887"
2026-02-24T12:00:08.023+01:00,1771930808023,0,28:56:2F:63:C6:A8,C,"245,2,3,-1.47,4.40,-8.91,2.5,8.1,0.3,7263142,255,4,72"
2026-02-24T12:00:08.196+01:00,1771930808196,0,28:56:2F:63:C5:18,R,"98,94,216.3,-72.0,6960945"
2026-02-24T12:00:08.363+01:00,1771930808363,0,28:56:2F:63:C6:A8,R,"245,94,443.8,-84.8,7263483"
2026-02-24T12:00:08.718+01:00,1771930808718,0,28:56:2F:63:C5:18,R,"98,245,236.9,-72.1,6962096"
2026-02-24T12:00:08.852+01:00,1771930808852,0,28:56:2F:63:C7:30,R,"96,94,256.2,-83.2,7435285"
2026-02-24T12:00:09.489+01:00,1771930809489,0,28:56:2F:63:C7:30,R,"96,98,244.0,-81.2,7435922"
2026-02-24T12:00:10.435+01:00,1771930810435,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-71.7,7264957"
2026-02-24T12:00:10.440+01:00,1771930810440,0,28:56:2F:63:C6:A8,H,"245,12633,4,7265427"
2026-02-24T12:00:10.445+01:00,1771930810445,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-77.4,7265554"
2026-02-24T12:00:10.637+01:00,1771930810637,0,28:56:2F:63:C7:30,C,"96,3,3,3.61,-5.64,-7.56,-0.1,1.2,3.9,7436746,824,7,72"
2026-02-24T12:00:10.642+01:00,1771930810642,0,28:56:2F:63:C7:30,R,"96,54,460.7,-84.0,7437067"
2026-02-24T12:00:10.742+01:00,1771930810742,0,28:56:2F:63:C6:A8,C,"245,2,3,-2.15,5.24,-8.06,-2.7,7.3,-5.9,7265861,307,4,72"
2026-02-24T12:00:11.019+01:00,1771930811019,0,28:56:2F:63:C6:A8,R,"245,94,443.8,-85.4,7266138"
2026-02-24T12:00:11.894+01:00,1771930811894,0,28:56:2F:63:C5:18,R,"98,245,245.4,-80.1,6964779"
2026-02-24T12:00:12.157+01:00,1771930812157,0,28:56:2F:63:C6:A8,R,"245,98,565.8,-76.3,7267275"
2026-02-24T12:00:12.327+01:00,1771930812327,0,28:56:2F:63:C7:30,H,"96,12974,7,7438523"
2026-02-24T12:00:12.446+01:00,1771930812446,0,28:56:2F:63:C5:48,R,"90,98,491.2,-64.0,6793772"
2026-02-24T12:00:12.723+01:00,1771930812723,0,28:56:2F:63:C6:A8,R,"245,90,591.6,-80.4,7267842"
2026-02-24T12:00:12.732+01:00,1771930812732,0,28:56:2F:63:C5:48,H,"90,11808,5,6794058"
2026-02-24T12:00:12.987+01:00,1771930812986,0,28:56:2F:63:C5:48,R,"90,245,609.9,-80.6,6794311"
2026-02-24T12:00:13.291+01:00,1771930813291,0,28:56:2F:63:C6:A8,R,"245,94,443.8,-84.5,7268410"
2026-02-24T12:00:13.530+01:00,1771930813530,0,28:56:2F:63:C6:A8,C,"245,2,2,-1.95,5.27,-8.23,-5.7,1.8,-2.0,7268649,239,4,72"
2026-02-24T12:00:13.670+01:00,1771930813670,0,28:56:2F:63:C5:18,R,"98,94,210.2,-67.5,6967047"
2026-02-24T12:00:14.112+01:00,1771930814112,0,28:56:2F:63:C7:30,R,"96,54,457.4,-84.5,7440543"
